,age,num_publications,specialty,marketing_dollars_spent,purchased
926,27,9,cardiology,22,False
927,46,12,internal medicine,21,False
928,37,2,obgyn,29,False
929,58,5,other,0,False
930,44,7,other,11,False
931,26,7,other,4,False
932,53,3,internal medicine,9,True
933,28,2,cardiology,28,True
934,45,10,emergency medicine,15,False
935,51,6,other,13,False
936,42,5,emergency medicine,25,True
937,36,5,emergency medicine,25,True
938,32,14,other,13,False
939,31,12,obgyn,9,False
940,34,8,cardiology,21,False
941,59,6,cardiology,22,False
942,33,9,other,25,False
943,46,8,emergency medicine,7,False
944,37,5,emergency medicine,26,True
945,39,11,other,0,False
946,51,5,other,24,False
947,35,11,internal medicine,24,False
948,41,4,internal medicine,26,True
949,55,7,obgyn,15,False
950,48,8,obgyn,24,False
951,25,4,obgyn,18,False
952,39,5,internal medicine,26,True
953,38,7,cardiology,11,False
954,33,11,cardiology,13,False
955,53,6,cardiology,22,False
956,35,8,obgyn,13,False
957,42,6,emergency medicine,20,False
958,57,10,internal medicine,12,False
959,26,7,internal medicine,18,True
960,46,2,obgyn,8,False
961,35,7,internal medicine,10,True
962,46,7,obgyn,13,False
963,56,10,cardiology,20,False
964,47,13,other,7,False
965,49,6,emergency medicine,11,False
966,39,10,cardiology,29,False
967,29,6,obgyn,15,False
968,32,4,emergency medicine,19,True
969,53,5,internal medicine,12,False
970,47,7,emergency medicine,11,False
971,59,8,obgyn,18,False
972,25,8,other,21,False
973,37,7,internal medicine,23,True
974,47,7,internal medicine,18,True
975,51,10,emergency medicine,22,False
976,34,6,emergency medicine,2,False
977,39,4,obgyn,15,False
978,45,7,cardiology,15,False
979,42,9,cardiology,26,False
980,59,9,internal medicine,19,True
981,31,11,cardiology,4,False
982,57,10,emergency medicine,18,False
983,54,5,other,10,False
984,50,3,other,7,True
985,45,8,cardiology,19,False
986,29,7,other,3,False
987,36,4,obgyn,14,False
988,53,7,obgyn,27,False
989,34,10,obgyn,27,False
990,42,6,other,6,False
991,35,2,emergency medicine,11,False
992,50,7,obgyn,19,False
993,50,6,cardiology,13,False
994,53,10,obgyn,3,False
995,42,11,obgyn,27,False
996,35,7,emergency medicine,23,False
997,57,5,internal medicine,8,True
998,40,11,cardiology,10,False
999,51,4,other,2,False
1000,40,10,emergency medicine,24,False
1001,57,5,cardiology,11,False
1002,59,9,emergency medicine,15,False
1003,33,7,obgyn,26,False
1004,27,10,internal medicine,10,True
1005,42,8,internal medicine,17,True
1006,25,7,other,21,False
1007,45,6,emergency medicine,14,False
1008,35,2,obgyn,27,False
1009,53,4,obgyn,24,False
1010,55,10,cardiology,4,False
1011,41,10,internal medicine,17,True
1012,57,14,other,4,False
1013,59,6,other,6,False
1014,47,7,other,3,False
1015,42,6,obgyn,27,False
1016,49,7,obgyn,3,False
1017,37,4,other,4,False
1018,48,9,emergency medicine,0,False
1019,48,9,obgyn,22,False
1020,55,4,other,23,False
1021,56,7,emergency medicine,6,True
1022,27,6,obgyn,12,False
1023,57,10,obgyn,28,False
1024,52,3,internal medicine,8,True
1025,46,7,obgyn,13,False
1026,26,7,obgyn,17,True
1027,55,5,cardiology,8,False
1028,48,5,emergency medicine,17,True
1029,53,6,other,27,False
1030,31,6,other,15,False
1031,50,3,other,12,True
1032,37,5,other,5,False
1033,45,6,emergency medicine,16,False
1034,30,3,cardiology,27,False
1035,53,5,internal medicine,10,True
1036,36,6,internal medicine,14,True
1037,51,8,internal medicine,28,True
1038,51,4,emergency medicine,18,True
1039,44,8,cardiology,22,False
1040,32,6,cardiology,12,False
1041,36,5,other,3,False
1042,39,8,internal medicine,5,True
1043,31,2,obgyn,29,False
1044,34,9,obgyn,29,False
1045,33,6,cardiology,6,False
1046,32,7,internal medicine,29,True
1047,58,6,other,20,False
1048,54,10,obgyn,14,False
1049,53,7,internal medicine,1,True
1050,41,7,other,10,False
1051,37,8,other,12,False
1052,36,8,obgyn,11,False
1053,26,9,obgyn,1,False
1054,47,10,cardiology,0,True
1055,45,6,emergency medicine,14,False
1056,34,7,cardiology,4,False
1057,48,8,obgyn,21,False
1058,42,6,internal medicine,18,True
1059,48,5,other,8,False
1060,56,8,obgyn,14,False
1061,38,7,cardiology,16,False
1062,56,9,internal medicine,14,True
1063,45,7,other,3,False
1064,44,4,emergency medicine,5,True
1065,42,8,emergency medicine,11,False
1066,27,8,other,8,False
1067,52,5,cardiology,13,False
1068,39,9,cardiology,14,False
1069,45,8,emergency medicine,15,False
1070,54,9,obgyn,2,False
1071,27,8,other,20,False
1072,54,11,obgyn,28,False
1073,55,14,obgyn,17,False
1074,49,12,internal medicine,24,False
1075,31,11,other,10,False
1076,48,7,internal medicine,6,True
1077,38,8,cardiology,17,False
1078,30,9,internal medicine,10,True
1079,37,7,obgyn,16,False
1080,56,6,obgyn,14,False
1081,49,7,cardiology,22,False
1082,30,3,obgyn,17,False
1083,32,9,internal medicine,13,True
1084,58,10,internal medicine,9,True
1085,40,4,obgyn,28,False
1086,33,2,internal medicine,4,True
1087,49,2,cardiology,13,True
1088,32,3,cardiology,29,False
1089,31,7,internal medicine,7,True
1090,41,8,other,10,False
1091,25,10,other,6,False
1092,54,5,other,7,False
1093,48,9,cardiology,27,False
1094,28,6,obgyn,19,False
1095,58,8,cardiology,16,False
1096,39,4,internal medicine,23,True
1097,42,6,other,28,False
1098,38,7,internal medicine,8,True
1099,54,8,cardiology,8,False
1100,29,6,cardiology,2,False
1101,53,6,internal medicine,2,False
1102,36,7,obgyn,22,False
1103,55,4,cardiology,25,False
1104,28,8,emergency medicine,16,False
1105,31,9,internal medicine,26,True
1106,26,11,other,7,False
1107,56,2,cardiology,3,True
1108,29,15,internal medicine,6,False
1109,32,3,internal medicine,10,True
1110,26,6,other,5,False
1111,49,6,other,27,False
1112,56,9,obgyn,18,False
1113,37,7,internal medicine,4,True
1114,47,2,cardiology,12,True
1115,32,8,emergency medicine,22,False
1116,27,6,emergency medicine,14,False
1117,42,8,other,5,False
1118,43,3,obgyn,21,False
1119,46,15,cardiology,27,False
1120,36,8,other,3,False
1121,33,6,internal medicine,12,True
1122,26,9,other,24,False
1123,42,3,emergency medicine,9,True
1124,59,7,internal medicine,11,True
1125,40,7,internal medicine,6,True
1126,48,2,obgyn,28,False
1127,48,9,other,27,False
1128,25,5,internal medicine,9,True
1129,29,12,emergency medicine,16,False
1130,43,6,obgyn,20,False
1131,45,9,cardiology,9,False
1132,27,7,other,18,False
1133,26,6,obgyn,16,False
1134,30,7,cardiology,2,False
1135,27,6,obgyn,22,False
1136,34,10,internal medicine,1,True
1137,57,5,cardiology,1,False
1138,54,7,internal medicine,16,True
1139,38,3,other,17,True
1140,35,11,cardiology,28,True
1141,27,8,cardiology,2,False
1142,26,8,cardiology,5,False
1143,46,9,internal medicine,12,True
1144,36,10,other,5,False
1145,33,9,cardiology,11,False
1146,55,10,emergency medicine,15,False
1147,36,6,other,14,False
1148,51,5,cardiology,6,False
1149,31,5,cardiology,23,False
1150,34,7,internal medicine,24,True
1151,54,9,emergency medicine,12,False
1152,33,6,other,19,False
1153,53,4,internal medicine,3,True
1154,58,4,obgyn,25,False
1155,25,8,other,8,False
1156,35,12,internal medicine,16,False
1157,46,9,other,15,False
1158,51,7,emergency medicine,29,False
1159,28,7,internal medicine,0,True
1160,55,4,internal medicine,7,True
1161,36,7,cardiology,29,False
1162,26,12,cardiology,6,False
1163,28,4,emergency medicine,28,True
1164,43,8,obgyn,17,False
1165,30,8,obgyn,27,False
1166,55,8,cardiology,20,True
1167,53,9,emergency medicine,9,False
1168,42,10,cardiology,1,False
1169,31,7,other,17,False
1170,32,7,other,14,False
1171,37,4,other,6,False
1172,54,4,other,19,False
1173,50,11,emergency medicine,18,False
1174,51,11,cardiology,1,False
1175,30,7,internal medicine,25,True
1176,40,4,obgyn,28,False
1177,56,7,internal medicine,12,True
1178,46,6,other,1,False
1179,58,5,other,19,True
1180,26,8,internal medicine,20,True
1181,25,8,internal medicine,10,False
1182,32,7,obgyn,3,False
1183,57,7,emergency medicine,6,True
1184,25,7,other,1,False
1185,39,4,obgyn,29,False
1186,53,10,obgyn,14,False
1187,25,5,obgyn,15,False
1188,37,6,cardiology,6,False
1189,40,13,other,21,False
1190,44,9,obgyn,4,False
1191,39,1,cardiology,10,True
1192,58,4,emergency medicine,13,False
1193,25,10,cardiology,24,False
1194,35,5,other,17,False
1195,44,5,obgyn,13,False
1196,27,7,internal medicine,12,True
1197,59,9,cardiology,15,True
1198,59,5,emergency medicine,7,True
1199,49,16,other,28,True
1200,38,6,internal medicine,1,True
1201,39,8,obgyn,17,False
1202,30,7,internal medicine,22,True
1203,37,4,other,15,False
1204,37,10,other,6,False
1205,35,6,other,23,False
1206,26,10,internal medicine,28,True
1207,59,8,other,29,False
1208,58,8,emergency medicine,8,False
1209,51,7,other,19,False
1210,33,6,cardiology,13,False
1211,43,6,cardiology,20,True
1212,59,5,emergency medicine,28,True
1213,44,11,cardiology,17,False
1214,57,13,obgyn,27,False
1215,59,11,obgyn,9,False
1216,29,7,obgyn,6,False
1217,30,8,other,27,False
1218,51,5,cardiology,27,False
1219,39,12,cardiology,20,False
1220,45,5,emergency medicine,7,True
1221,38,6,emergency medicine,2,False
1222,59,11,cardiology,10,False
1223,32,9,cardiology,3,False
1224,37,6,internal medicine,8,True
1225,40,2,internal medicine,10,True
1226,38,8,emergency medicine,2,False
1227,29,10,other,16,False
1228,26,8,other,15,False
1229,26,1,emergency medicine,29,True
1230,34,9,internal medicine,1,True
1231,53,8,cardiology,1,False
1232,29,5,emergency medicine,15,True
1233,58,9,cardiology,13,False
1234,48,4,other,12,False
1235,41,7,internal medicine,17,True
1236,51,8,other,24,False
1237,25,10,emergency medicine,18,False
1238,39,10,other,23,False
1239,55,9,internal medicine,4,True
1240,59,9,emergency medicine,24,False
1241,50,4,obgyn,2,False
1242,51,6,other,14,False
1243,32,8,other,26,False
1244,45,8,other,2,False
1245,34,4,other,13,False
1246,32,9,cardiology,1,False
1247,54,6,cardiology,24,False
1248,55,9,obgyn,16,False
1249,28,5,cardiology,4,False
1250,26,8,emergency medicine,1,False
1251,30,6,other,8,False
1252,31,6,other,14,False
1253,31,9,emergency medicine,21,False
1254,37,7,other,8,False
1255,36,7,obgyn,20,False
1256,43,6,emergency medicine,26,False
1257,38,14,cardiology,0,False
1258,54,9,emergency medicine,20,False
1259,29,5,internal medicine,26,True
1260,58,8,cardiology,19,False
1261,34,10,obgyn,7,False
1262,50,8,cardiology,0,False
1263,27,11,cardiology,11,False
1264,42,7,obgyn,2,False
1265,57,4,other,9,False
1266,27,9,obgyn,16,False
1267,45,12,obgyn,29,False
1268,43,9,emergency medicine,20,False
1269,59,2,internal medicine,20,True
1270,44,5,internal medicine,2,True
1271,58,7,obgyn,16,False
1272,43,6,emergency medicine,14,False
1273,32,11,cardiology,4,False
1274,50,10,other,21,False
1275,50,4,other,28,False
1276,44,5,obgyn,7,False
1277,29,10,cardiology,1,False
1278,54,5,cardiology,2,False
1279,25,11,emergency medicine,29,False
1280,36,5,cardiology,28,False
1281,25,5,obgyn,29,False
1282,48,8,emergency medicine,0,False
1283,59,3,other,0,True
1284,40,1,emergency medicine,17,True
1285,38,7,other,13,False
1286,52,5,cardiology,18,False
1287,58,9,internal medicine,26,True
1288,31,8,cardiology,27,False
1289,56,7,cardiology,9,False
1290,34,7,emergency medicine,16,False
1291,44,13,obgyn,3,False
1292,32,9,emergency medicine,21,False
1293,59,7,internal medicine,13,True
1294,33,7,obgyn,3,False
1295,27,4,obgyn,19,False
1296,40,7,cardiology,20,False
1297,39,6,other,18,False
1298,39,7,cardiology,6,False
1299,34,2,emergency medicine,24,True
1300,52,6,internal medicine,21,True
1301,35,3,obgyn,12,False
1302,46,5,cardiology,1,False
1303,32,10,obgyn,18,False
1304,37,10,emergency medicine,29,False
1305,27,8,cardiology,28,False
1306,39,8,internal medicine,19,True
1307,44,7,other,1,False
1308,51,7,internal medicine,24,True
1309,39,6,other,4,False
1310,50,12,internal medicine,12,False
1311,55,10,other,22,False
1312,41,10,cardiology,27,False
1313,26,8,emergency medicine,8,False
1314,25,7,internal medicine,18,True
1315,44,9,cardiology,15,False
1316,43,4,internal medicine,21,True
1317,44,9,internal medicine,4,True
1318,42,10,cardiology,23,True
1319,42,10,cardiology,10,False
1320,29,8,internal medicine,4,True
1321,34,8,obgyn,20,False
1322,42,8,emergency medicine,7,False
1323,29,11,emergency medicine,28,False
1324,34,12,obgyn,4,False
1325,32,5,obgyn,28,False
1326,43,9,other,8,False
1327,42,4,cardiology,26,False
1328,35,7,emergency medicine,28,False
1329,27,6,internal medicine,6,True
1330,41,7,other,19,False
1331,58,5,internal medicine,2,True
1332,48,4,emergency medicine,4,False
1333,37,10,internal medicine,9,True
1334,56,3,other,27,True
1335,54,11,obgyn,15,True
1336,40,6,cardiology,28,False
1337,50,8,internal medicine,23,True
1338,34,8,emergency medicine,0,False
1339,39,4,emergency medicine,24,True
1340,55,6,obgyn,25,False
1341,41,4,obgyn,11,False
1342,56,6,internal medicine,24,True
1343,31,8,emergency medicine,7,False
1344,33,8,other,0,False
1345,27,5,other,16,False
1346,57,10,obgyn,23,False
1347,36,8,internal medicine,15,True
1348,47,5,other,15,False
1349,36,5,other,0,False
1350,35,12,emergency medicine,2,False
1351,44,9,emergency medicine,1,False
1352,36,0,emergency medicine,29,True
1353,54,2,other,23,True
1354,59,11,emergency medicine,29,False
1355,49,8,internal medicine,27,True
1356,28,10,obgyn,11,False
1357,54,9,internal medicine,11,False
1358,49,7,emergency medicine,7,False
1359,51,8,cardiology,0,False
1360,49,5,internal medicine,2,True
1361,52,6,emergency medicine,25,False
1362,28,3,obgyn,18,False
1363,57,3,emergency medicine,20,True
1364,49,7,other,8,False
1365,51,7,obgyn,24,False
1366,52,5,internal medicine,10,True
1367,29,4,obgyn,9,False
1368,36,10,cardiology,24,False
1369,54,7,internal medicine,10,True
1370,59,3,other,12,True
1371,55,7,cardiology,14,False
1372,54,4,other,3,True
1373,46,9,cardiology,6,False
1374,27,7,internal medicine,16,True
1375,51,4,emergency medicine,9,True
1376,40,7,cardiology,3,False
1377,34,9,internal medicine,13,True
1378,31,4,internal medicine,12,True
1379,52,5,obgyn,13,False
1380,41,8,other,3,False
1381,49,2,cardiology,27,True
1382,58,8,other,17,False
1383,40,7,internal medicine,27,True
1384,35,3,other,12,True
1385,41,5,emergency medicine,23,True
1386,35,6,emergency medicine,25,False
1387,35,5,internal medicine,22,False
1388,53,10,obgyn,9,False
1389,36,3,cardiology,8,False
1390,41,5,obgyn,5,False
1391,38,7,other,25,False
1392,52,13,obgyn,20,False
1393,45,3,other,27,True
1394,33,8,obgyn,20,False
1395,25,5,emergency medicine,26,True
1396,56,7,internal medicine,0,True
1397,45,7,emergency medicine,24,False
1398,45,7,emergency medicine,14,False
1399,55,6,other,29,False
1400,25,7,emergency medicine,24,False
1401,44,5,cardiology,4,False
1402,34,6,other,8,False
1403,36,4,obgyn,13,False
1404,32,7,internal medicine,13,True
1405,29,5,obgyn,4,False
1406,38,6,obgyn,17,False
1407,45,9,obgyn,18,False
1408,28,6,internal medicine,4,True
1409,26,13,cardiology,17,False
1410,38,8,internal medicine,8,True
1411,38,5,emergency medicine,22,True
1412,34,4,other,25,False
1413,35,5,cardiology,10,False
1414,40,6,other,21,False
1415,30,7,internal medicine,29,True
1416,29,10,cardiology,20,False
1417,52,10,internal medicine,4,True
1418,29,7,internal medicine,16,True
1419,58,8,emergency medicine,24,False
1420,44,11,obgyn,22,False
1421,42,7,other,10,False
1422,34,10,other,10,True
1423,27,4,emergency medicine,4,True
1424,49,6,other,17,False
1425,52,7,cardiology,29,False
1426,45,4,other,23,False
1427,43,9,emergency medicine,29,False
1428,52,9,internal medicine,28,True
1429,52,6,emergency medicine,20,False
1430,54,4,cardiology,21,False
1431,57,11,internal medicine,4,False
1432,31,6,cardiology,21,False
1433,35,15,obgyn,25,False
1434,34,8,obgyn,14,False
1435,29,4,emergency medicine,29,True
1436,25,6,obgyn,0,False
1437,49,8,emergency medicine,28,False
1438,50,5,cardiology,6,True
1439,33,5,emergency medicine,27,True
1440,55,6,obgyn,19,False
1441,28,8,obgyn,2,False
1442,25,9,cardiology,28,True
1443,42,8,obgyn,3,False
1444,49,8,internal medicine,0,True
1445,44,5,other,20,False
1446,33,6,emergency medicine,13,False
1447,57,12,cardiology,16,False
1448,57,11,emergency medicine,10,False
1449,30,8,obgyn,11,False
1450,41,7,internal medicine,19,True
1451,33,6,internal medicine,17,True
1452,26,3,cardiology,22,False
1453,25,8,emergency medicine,25,True
1454,55,7,other,29,False
1455,36,6,other,24,False
1456,32,9,other,6,False
1457,43,6,obgyn,7,False
1458,27,12,obgyn,0,False
1459,42,11,emergency medicine,28,False
1460,49,16,obgyn,12,False
1461,40,8,obgyn,26,False
1462,50,4,internal medicine,3,True
1463,33,4,obgyn,15,True
1464,28,11,emergency medicine,10,False
1465,55,10,internal medicine,21,True
1466,46,8,internal medicine,21,True
1467,49,5,obgyn,29,False
1468,50,7,other,21,False
1469,55,5,other,19,False
1470,45,9,emergency medicine,15,False
1471,56,11,obgyn,4,False
1472,47,12,emergency medicine,18,False
1473,33,5,cardiology,1,False
1474,29,4,cardiology,21,False
1475,48,5,cardiology,27,False
1476,59,6,emergency medicine,13,False
1477,56,10,cardiology,17,False
1478,46,6,emergency medicine,17,False
1479,58,10,emergency medicine,26,False
1480,27,10,other,19,False
1481,50,12,cardiology,14,False
1482,53,7,other,18,False
1483,36,12,obgyn,17,False
1484,46,10,obgyn,29,False
1485,45,5,obgyn,25,False
1486,40,7,emergency medicine,9,False
1487,30,6,cardiology,15,False
1488,28,12,obgyn,2,False
1489,33,7,cardiology,18,False
1490,26,7,emergency medicine,7,False
1491,36,5,emergency medicine,7,True
1492,54,9,emergency medicine,17,False
1493,58,9,obgyn,19,False
1494,49,9,cardiology,4,False
1495,55,7,other,11,False
1496,47,6,other,25,False
1497,56,9,emergency medicine,6,False
1498,34,9,cardiology,29,True
1499,43,5,obgyn,28,False
1500,47,12,obgyn,26,False
1501,41,6,emergency medicine,7,False
1502,53,6,cardiology,0,False
1503,30,8,cardiology,28,False
1504,30,13,internal medicine,16,False
1505,51,6,cardiology,20,False
1506,51,6,internal medicine,3,True
1507,53,13,obgyn,0,False
1508,42,7,emergency medicine,29,False
